seed,window,strategy,cum_ret,ann_ret,ann_vol,sharpe,sortino,max_dd
0,2023-12-31->2024-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
0,2023-12-31->2024-12-31,Hold Asset_0,1.001289625691573,0.9974995624943483,0.5433227694016104,1.8359244270835586,2.2893794732440815,-0.3821285905173837
0,2023-12-31->2024-12-31,Equal weight,1.001289625691573,0.9974995624943483,0.5433227694016104,1.8359244270835586,2.2893794732440815,-0.3821285905173837
0,2023-12-31->2024-12-31,SMA crossover,-0.6196772072009642,-0.6186713128516902,0.39804729430438285,-1.5542658024851195,-1.767117466978319,-0.6854084713621201
0,2023-12-31->2024-12-31,DQN (trained),0.9446305308055456,0.9411000800952101,0.17070792497159964,5.5129252207976105,8.715543341346075,-0.06557121202625525
1,2019-12-31->2020-12-31,Random,-0.9995349901797114,-0.9995300831694969,0.45692308441500656,-2.1875236673015706,-2.652663200057367,-0.9995414424822476
1,2019-12-31->2020-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
1,2019-12-31->2020-12-31,Hold Asset_0,3.216799525164472,3.2085063273632297,0.8075311506548181,3.9732291256246848,4.411942378048459,-0.6580221298371763
1,2019-12-31->2020-12-31,Equal weight,3.216799525164472,3.2085063273632297,0.8075311506548181,3.9732291256246848,4.411942378048459,-0.6580221298371763
1,2019-12-31->2020-12-31,SMA crossover,-0.1735531783999782,-0.17333764133891782,0.5499166582690026,-0.31520710562300375,-0.33995926730144055,-0.47566593222605497
1,2019-12-31->2020-12-31,DQN (trained),19.72150465780936,19.63575855657314,0.38340852708691925,51.213670686006886,109.26899189295432,-0.058124732752735955
1,2020-12-31->2021-12-31,Random,-0.9997658520640522,-0.9997674122049944,0.5586272418110922,-1.7896860723563124,-2.179361087580223,-0.9997688144694791
1,2020-12-31->2021-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-12-31->2021-12-31,Hold Asset_0,4.382717287054387,4.389967804695415,0.9829151701449589,4.4662732790920865,5.6366596652380405,-0.585658247343777
1,2020-12-31->2021-12-31,Equal weight,4.382717287054387,4.389967804695415,0.9829151701449589,4.4662732790920865,5.6366596652380405,-0.585658247343777
1,2020-12-31->2021-12-31,SMA crossover,-0.5391167408946411,-0.5394021586031845,0.6973353400529618,-0.7735190228951071,-0.8740404779229553,-0.7351811798082455
1,2020-12-31->2021-12-31,DQN (trained),81.80444737353783,82.09742766130087,0.4357187186109896,188.41840451296642,349.52666315894095,-0.08462758482636101
1,2021-12-31->2022-12-31,Random,-0.99984820022215,-0.99984820022215,0.4040163428764902,-2.4747716103655057,-3.276055272461655,-0.9998492433301857
1,2021-12-31->2022-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-12-31->2022-12-31,Hold Asset_0,-0.603775927760989,-0.603775927760989,0.709297621429273,-0.8512307119147542,-1.077566879586944,-0.6810505402302512
1,2021-12-31->2022-12-31,Equal weight,-0.603775927760989,-0.603775927760989,0.709297621429273,-0.8512307119147542,-1.077566879586944,-0.6810505402302512
1,2021-12-31->2022-12-31,SMA crossover,-0.8096603120030863,-0.8096603120030863,0.5186931180782826,-1.560962095262018,-1.6480477503276723,-0.8299283288012888
1,2021-12-31->2022-12-31,DQN (trained),2.3545176459540897,2.3545176459540897,0.2661094249347302,8.847929974867641,17.93346719176233,-0.10258921757111306
1,2022-12-31->2023-12-31,Random,-0.9997301575543268,-0.9997299043278577,0.23927870069729018,-4.178098007192161,-5.441209361055719,-0.9997301575543269
1,2022-12-31->2023-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
1,2022-12-31->2023-12-31,Hold Asset_0,0.869134441442593,0.8690010027952524,0.4166509294634415,2.085681131343043,2.5555732123217143,-0.2927721530561034
1,2022-12-31->2023-12-31,Equal weight,0.869134441442593,0.8690010027952524,0.4166509294634415,2.085681131343043,2.5555732123217143,-0.2927721530561034
1,2022-12-31->2023-12-31,SMA crossover,-0.7532679178446879,-0.753228502556597,0.33491596730828554,-2.2490073737606746,-2.5456878415749262,-0.7938495960767707
1,2022-12-31->2023-12-31,DQN (trained),0.8873911469676048,0.8872543111086135,0.14911538832212054,5.95011864027589,10.844934255152875,-0.035488447401977846
1,2023-12-31->2024-12-31,Random,-0.9998128830728971,-0.9998084427647972,0.3131912151349709,-3.1923258460830954,-3.9403485584840943,-0.9998140416306485
1,2023-12-31->2024-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
1,2023-12-31->2024-12-31,Hold Asset_0,1.001289625691573,0.9974995624943483,0.5433227694016104,1.8359244270835586,2.2893794732440815,-0.3821285905173837
1,2023-12-31->2024-12-31,Equal weight,1.001289625691573,0.9974995624943483,0.5433227694016104,1.8359244270835586,2.2893794732440815,-0.3821285905173837
1,2023-12-31->2024-12-31,SMA crossover,-0.6196772072009642,-0.6186713128516902,0.39804729430438285,-1.5542658024851195,-1.767117466978319,-0.6854084713621201
1,2023-12-31->2024-12-31,DQN (trained),1.6521263082806983,1.6450680058393345,0.21023347433467549,7.824957147266385,12.610761574244794,-0.0660332463584993
2,2019-12-31->2020-12-31,Random,-0.9998032270682835,-0.9998009165441127,0.4889480328334749,-2.0447999152429848,-2.4233082625806643,-0.9998033010010635
2,2019-12-31->2020-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
2,2019-12-31->2020-12-31,Hold Asset_0,3.216799525164472,3.2085063273632297,0.8075311506548181,3.9732291256246848,4.411942378048459,-0.6580221298371763
2,2019-12-31->2020-12-31,Equal weight,3.216799525164472,3.2085063273632297,0.8075311506548181,3.9732291256246848,4.411942378048459,-0.6580221298371763
2,2019-12-31->2020-12-31,SMA crossover,-0.1735531783999782,-0.17333764133891782,0.5499166582690026,-0.31520710562300375,-0.33995926730144055,-0.47566593222605497
2,2019-12-31->2020-12-31,DQN (trained),18.815638359759067,18.734847503218926,0.3743655472601877,50.04426058938436,95.00555234744805,-0.07668776055998636
2,2020-12-31->2021-12-31,Random,-0.9996526599943194,-0.9996548655115945,0.5706039454045422,-1.7519241779578398,-2.1252239001745914,-0.9996615079171568
2,2020-12-31->2021-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-12-31->2021-12-31,Hold Asset_0,4.382717287054387,4.389967804695415,0.9829151701449589,4.4662732790920865,5.6366596652380405,-0.585658247343777
2,2020-12-31->2021-12-31,Equal weight,4.382717287054387,4.389967804695415,0.9829151701449589,4.4662732790920865,5.6366596652380405,-0.585658247343777
2,2020-12-31->2021-12-31,SMA crossover,-0.5391167408946411,-0.5394021586031845,0.6973353400529618,-0.7735190228951071,-0.8740404779229553,-0.7351811798082455
2,2020-12-31->2021-12-31,DQN (trained),26.004822527958172,26.076098670132208,0.3378938126328774,77.17246342932988,154.17866712697278,-0.06004329082105227
2,2021-12-31->2022-12-31,Random,-0.9998982875658767,-0.9998982875658767,0.41593840642699503,-2.4039575285092174,-3.078602101316291,-0.9998982875658766
2,2021-12-31->2022-12-31,Hold cash,0.0,0.0,0.0,0.0,0.0,0.0
2,2021-12-31->2022-12-31,Hold Asset_0,-0.603775927760989,-0.603775927760989,0.709297621429273,-0.8512307119147542,-1.077566879586944,-0.6810505402302512
2,2021-12-31->2022-12-31,Equal weight,-0.603775927760989,-0.603775927760989,0.709297621429273,-0.8512307119147542,-1.077566879586944,-0.6810505402302512
